gene_id,gene_name,OG,in_orthogroup
YNCD0023C,NA,NA,FALSE
YDR316W-A,NA,OG0000035,TRUE
YDR316W-B,NA,OG0000006,TRUE
YDR317W,HIM1,OG0004335,TRUE
YDR318W,MCM21,OG0001196,TRUE
YDR319C,YFT2,OG0000315,TRUE
YDR320C,SWA2,OG0001094,TRUE
YDR320C-A,DAD4,OG0002051,TRUE
YDR321W,ASP1,OG0003605,TRUE
YDR322W,MRPL35,OG0002129,TRUE
YDR322C-A,TIM11,OG0001647,TRUE
YDR323C,PEP7,OG0001708,TRUE
YDR324C,UTP4,OG0001305,TRUE
YDR325W,YCG1,OG0003101,TRUE
YDR326C,YSP2,OG0000063,TRUE
YDR328C,SKP1,OG0001607,TRUE
YDR329C,PEX3,OG0000790,TRUE
YDR330W,UBX5,OG0001451,TRUE
YDR331W,GPI8,OG0001808,TRUE
YDR332W,IRC3,OG0000879,TRUE
YDR333C,RQC1,OG0001863,TRUE
YDR334W,SWR1,OG0001880,TRUE
YDR335W,MSN5,OG0002121,TRUE
YDR336W,MRX8,OG0001734,TRUE
YDR337W,MRPS28,OG0001325,TRUE
YDR338C,NA,OG0000045,TRUE
YDR339C,FCF1,OG0002418,TRUE
YNCD0024C,NA,NA,FALSE
YDR341C,NA,OG0000549,TRUE
YDR342C,HXT7,OG0000001,TRUE
YDR343C,HXT6,OG0000001,TRUE
YDR344C,NA,NA,FALSE
YDR345C,HXT3,OG0000001,TRUE
YDR346C,SVF1,OG0002260,TRUE
YDR347W,MRP1,OG0001536,TRUE
YDR348C,PAL1,OG0000566,TRUE
YDR349C,YPS7,OG0000769,TRUE
YNCD0025W,EMT1,NA,FALSE
YDR350C,ATP22,OG0004213,TRUE
YDR351W,SBE2,OG0000113,TRUE
YDR352W,YPQ2,OG0001864,TRUE
YDR353W,TRR1,OG0000585,TRUE
YDR354W,TRP4,OG0001964,TRUE
YDR356W,SPC110,OG0004214,TRUE
YDR357C,CNL1,OG0003130,TRUE
YDR358W,GGA1,OG0000804,TRUE
YDR359C,EAF1,OG0003214,TRUE
YDR361C,BCP1,OG0002278,TRUE
YDR362C,TFC6,OG0003200,TRUE
YDR363W,ESC2,OG0002200,TRUE
YNCD0026W,NA,NA,FALSE
YDR363W-A,SEM1,OG0003092,TRUE
YDR364C,CDC40,OG0003652,TRUE
YDR365C,ESF1,OG0001713,TRUE
YDR365W-A,NA,OG0000035,TRUE
YDR365W-B,NA,OG0000006,TRUE
YDR366C,MOR1,OG0003465,TRUE
YDR367W,KEI1,OG0003749,TRUE
YDR368W,YPR1,OG0000085,TRUE
YDR369C,XRS2,OG0004215,TRUE
YDR370C,DXO1,OG0003831,TRUE
YDR371W,CTS2,OG0002008,TRUE
YDR372C,VPS74,OG0001090,TRUE
YDR373W,FRQ1,OG0001135,TRUE
YDR374C,PHO92,OG0001411,TRUE
YDR374W-A,WIP1,OG0005378,TRUE
YDR375C,BCS1,OG0001805,TRUE
YDR376W,ARH1,OG0001556,TRUE
YDR377W,ATP17,OG0002874,TRUE
YDR378C,LSM6,OG0003748,TRUE
YDR379W,RGA2,OG0000350,TRUE
YDR379C-A,SDH6,OG0003831,TRUE
YDR380W,ARO10,OG0001048,TRUE
YDR381W,YRA1,OG0000927,TRUE
YDR381C-A,COI1,OG0004068,TRUE
YDR382W,RPP2B,OG0000295,TRUE
YDR383C,NKP1,OG0004216,TRUE
YDR384C,ATO3,OG0003831,TRUE
YDR385W,EFT2,OG0000653,TRUE
YDR386W,MUS81,OG0002239,TRUE
YDR387C,CIN10,OG0004451,TRUE
YDR388W,RVS167,OG0002517,TRUE
YDR389W,SAC7,OG0000356,TRUE
YDR390C,UBA2,OG0001025,TRUE
YNCD0027C,SUF3,NA,FALSE
YDR391C,NA,OG0004450,TRUE
YDR392W,SPT3,OG0002539,TRUE
YDR393W,SHE9,OG0001726,TRUE
YDR394W,RPT3,OG0001265,TRUE
YDR395W,SXM1,OG0003530,TRUE
YDR397C,NCB2,OG0001498,TRUE
YDR398W,UTP5,OG0002974,TRUE
YDR399W,HPT1,OG0000285,TRUE
YDR400W,URH1,OG0001434,TRUE
YDR402C,DIT2,OG0000013,TRUE
YDR403W,DIT1,OG0003763,TRUE
YDR404C,RPB7,OG0002429,TRUE
YDR405W,MRP20,OG0003222,TRUE
YDR406W,PDR15,OG0000003,TRUE
YDR407C,TRS120,OG0001545,TRUE
YDR408C,ADE8,OG0001653,TRUE
YDR409W,SIZ1,OG0000607,TRUE
YDR410C,STE14,OG0001727,TRUE
YDR411C,DFM1,OG0001003,TRUE
YDR412W,RRP17,OG0002641,TRUE
YDR414C,ERD1,OG0002176,TRUE
YDR415C,NA,OG0003388,TRUE
YDR416W,SYF1,OG0001507,TRUE
YDR418W,RPL12B,OG0000862,TRUE
YDR419W,RAD30,OG0003415,TRUE
YNCD0028W,NA,NA,FALSE
YDR420W,HKR1,OG0000250,TRUE
YDR421W,ARO80,OG0000805,TRUE
YDR422C,SIP1,OG0004599,TRUE
YDR423C,CAD1,OG0004899,TRUE
YDR424C,DYN2,OG0003758,TRUE
YDR425W,SNX41,OG0000204,TRUE
YDR427W,RPN9,OG0001849,TRUE
YDR428C,BNA7,OG0004059,TRUE
YDR429C,TIF35,OG0002543,TRUE
YDR430C,CYM1,OG0001400,TRUE
YDR432W,NPL3,OG0003033,TRUE
YDR434W,GPI17,OG0000481,TRUE
YDR435C,PPM1,OG0002249,TRUE
YDR436W,PPZ2,OG0000030,TRUE
YDR437W,GPI19,OG0001997,TRUE
YDR438W,THI74,NA,FALSE
YDR439W,LRS4,OG0004619,TRUE
YDR440W,DOT1,OG0002344,TRUE
YDR441C,APT2,NA,FALSE
YDR443C,SSN2,OG0002000,TRUE
YDR444W,NA,OG0003487,TRUE
YNCD0029C,NA,NA,FALSE
YDR446W,ECM11,OG0004057,TRUE
YDR447C,RPS17B,OG0000824,TRUE
YDR448W,ADA2,OG0002291,TRUE
YDR449C,UTP6,OG0002541,TRUE
YDR450W,RPS18A,OG0001035,TRUE
YDR451C,YHP1,OG0000580,TRUE
YDR452W,PPN1,OG0000955,TRUE
YDR453C,TSA2,OG0000384,TRUE
YDR454C,GUK1,OG0002947,TRUE
YDR456W,NHX1,OG0001950,TRUE
YDR457W,TOM1,OG0001658,TRUE
YDR458C,HEH2,OG0000448,TRUE
YDR459C,PFA5,OG0003642,TRUE
YDR460W,TFB3,OG0001802,TRUE
YDR461W,MFA1,OG0004894,TRUE
YDR461C-A,CMI8,NA,FALSE
YDR462W,MRPL28,OG0003273,TRUE
YDR463W,STP1,OG0000234,TRUE
YDR464W,SPP41,OG0000698,TRUE
YDR465C,RMT2,OG0003209,TRUE
YDR466W,PKH3,OG0000099,TRUE
YDR468C,TLG1,OG0002553,TRUE
YDR469W,SDC1,OG0002867,TRUE
YDR470C,UGO1,OG0001277,TRUE
YDR471W,RPL27B,OG0000864,TRUE
YNCD0030W,SNR13,NA,FALSE
YDR472W,TRS31,OG0001816,TRUE
YDR473C,PRP3,OG0002247,TRUE
YDR475C,JIP4,OG0000540,TRUE
YDR476C,NA,OG0002566,TRUE
YDR477W,SNF1,OG0000904,TRUE
YDR478W,SNM1,OG0003831,TRUE
YDR479C,PEX29,OG0003115,TRUE
YDR480W,DIG2,OG0003213,TRUE
YDR481C,PHO8,OG0002872,TRUE
YDR482C,CWC21,OG0001505,TRUE
YDR483W,KRE2,OG0000033,TRUE
YDR484W,VPS52,OG0003370,TRUE
YDR485C,VPS72,OG0002264,TRUE
YDR486C,VPS60,OG0001452,TRUE
YDR487C,RIB3,OG0002842,TRUE
YDR488C,PAC11,OG0004603,TRUE
YDR489W,SLD5,OG0003532,TRUE
YDR490C,PKH1,OG0000099,TRUE
YDR492W,IZH1,OG0000238,TRUE
YDR493W,MZM1,OG0000987,TRUE
YDR494W,RSM28,OG0004305,TRUE
YDR495C,VPS3,OG0002709,TRUE
YDR496C,PUF6,OG0002235,TRUE
YDR497C,ITR1,OG0000581,TRUE
YDR498C,SEC20,OG0001593,TRUE
YDR499W,LCD1,OG0003498,TRUE
YDR500C,RPL37B,OG0000982,TRUE
YDR501W,PLM2,OG0000627,TRUE
YDR502C,SAM2,OG0000410,TRUE
YDR503C,LPP1,OG0004372,TRUE
YDR504C,SPG3,NA,FALSE
YDR505C,PSP1,OG0000255,TRUE
YDR506C,GMC1,OG0004618,TRUE
YNCD0031C,NA,NA,FALSE
YDR507C,GIN4,OG0000122,TRUE
YDR508C,GNP1,OG0000034,TRUE
YDR510W,SMT3,OG0001968,TRUE
YDR511W,SDH7,OG0003342,TRUE
YDR512C,EMI1,OG0003829,TRUE
YDR513W,GRX2,OG0000532,TRUE
YDR514C,NA,OG0000442,TRUE
YDR515W,SLF1,OG0000245,TRUE
YDR516C,EMI2,OG0000539,TRUE
YDR517W,GRH1,OG0002069,TRUE
YDR518W,EUG1,OG0000372,TRUE
YDR519W,FPR2,OG0000190,TRUE
YDR520C,URC2,OG0004606,TRUE
YDR522C,SPS2,OG0000050,TRUE
YDR523C,SPS1,OG0000371,TRUE
YDR524C,AGE1,OG0003791,TRUE
YDR524C,AGE1,OG0004588,TRUE
YDR524W-C,NA,NA,FALSE
YDR524C-B,NA,OG0004588,TRUE
YDR525W,API2,NA,FALSE
YDR525W-A,SNA2,OG0000053,TRUE
YDR527W,RBA50,OG0001737,TRUE
YNCD0032C,SNR84,NA,FALSE
YDR528W,HLR1,OG0004073,TRUE
YDR529C,QCR7,OG0003809,TRUE
YDR530C,APA2,OG0001537,TRUE
YDR531W,CAB1,OG0001743,TRUE
YDR532C,KRE28,OG0004325,TRUE
YDR533C,HSP31,OG0000341,TRUE
YDR534C,FIT1,OG0004486,TRUE
YDR536W,STL1,OG0000147,TRUE
YDR538W,PAD1,NA,FALSE
YDR539W,FDC1,NA,FALSE
YDR540C,IRC4,NA,FALSE
YDR541C,NA,OG0000007,TRUE
YDR542W,PAU10,OG0000002,TRUE
YDR545W,YRF1-1,OG0000029,TRUE
YDR545W,YRF1-1,OG0000210,TRUE
YEL077C,NA,OG0000029,TRUE
YEL076C-A,NA,OG0000029,TRUE
YEL076C,NA,OG0000029,TRUE
YEL075C,NA,OG0000029,TRUE
YEL073C,NA,NA,FALSE
YEL072W,RMD6,OG0004515,TRUE
YEL071W,DLD3,NA,FALSE
YEL070W,DSF1,NA,FALSE
YEL069C,HXT13,OG0004944,TRUE
YEL068C,NA,NA,FALSE
YEL067C,NA,NA,FALSE
YEL066W,HPA3,OG0004033,TRUE
YEL065W,SIT1,OG0000005,TRUE
YEL064C,AVT2,OG0004013,TRUE
YEL063C,CAN1,OG0000074,TRUE
YEL062W,NPR2,OG0001176,TRUE
YEL061C,CIN8,OG0000423,TRUE
YEL060C,PRB1,OG0000100,TRUE
YEL059C-A,SOM1,OG0003831,TRUE
YEL059W,HHY1,NA,FALSE
YEL058W,PCM1,OG0001526,TRUE
YEL057C,SDD1,NA,FALSE
YEL056W,HAT2,OG0000897,TRUE
YEL055C,POL5,OG0003109,TRUE
YNCE0001C,SNR80,NA,FALSE
YEL054C,RPL12A,OG0000862,TRUE
YEL053C,MAK10,OG0001343,TRUE
YEL052W,AFG1,OG0002180,TRUE
YEL051W,VMA8,OG0003186,TRUE
YEL050C,RML2,OG0001957,TRUE
YNCE0002W,SNR67,NA,FALSE
YNCE0003W,SNR53,NA,FALSE
YNCE0004C,NA,NA,FALSE
YEL049W,PAU2,OG0000002,TRUE
YEL048C,TCA17,OG0003728,TRUE
YEL047C,FRD1,OG0000676,TRUE
YEL046C,GLY1,OG0000570,TRUE
YEL044W,IES6,OG0001962,TRUE
YEL043W,GTA1,OG0002967,TRUE
YEL042W,GDA1,OG0002882,TRUE
YEL041W,YEF1,OG0000503,TRUE
YEL040W,UTR2,OG0001329,TRUE
YEL039C,CYC7,OG0001097,TRUE
YEL038W,UTR4,OG0002400,TRUE
YEL037C,RAD23,OG0001813,TRUE
YEL036C,ANP1,OG0003012,TRUE
YEL035C,UTR5,NA,FALSE
YEL034W,HYP2,OG0000560,TRUE
YEL033W,MTC7,NA,FALSE
YNCE0005W,NA,NA,FALSE
YEL032W,MCM3,OG0002886,TRUE
YEL031W,SPF1,OG0000937,TRUE
YEL030W,ECM10,OG0000115,TRUE
YEL029C,BUD16,OG0000224,TRUE
YEL028W,NA,NA,FALSE
YNCE0006W,IMT4,NA,FALSE
YEL027W,VMA3,OG0000995,TRUE
YEL026W,SNU13,OG0001885,TRUE
YEL025C,NA,OG0003989,TRUE
YEL024W,RIP1,OG0002131,TRUE
YEL023C,NA,OG0003660,TRUE
YEL022W,GEA2,OG0000378,TRUE
YEL021W,URA3,OG0002809,TRUE
YEL020W-A,TIM9,OG0001483,TRUE
YNCE0007C,RPR1,NA,FALSE
YEL020C,PXP1,OG0004460,TRUE
YEL019C,MMS21,OG0002458,TRUE
YEL018W,EAF5,OG0002454,TRUE
YEL017C-A,PMP2,OG0005367,TRUE
YEL017W,GTT3,OG0002149,TRUE
YEL016C,NPP2,OG0000688,TRUE
YEL015W,EDC3,OG0002137,TRUE
YEL014C,NA,NA,FALSE
YEL013W,VAC8,OG0002426,TRUE
YNCE0008C,NA,NA,FALSE
YEL012W,UBC8,OG0001606,TRUE
YEL011W,GLC3,OG0001338,TRUE
YNCE0009C,NA,NA,FALSE
YEL009C-A,NA,NA,FALSE
YNCE0010W,NA,NA,FALSE
YEL009C,GCN4,OG0000895,TRUE
YEL008W,NA,NA,FALSE
YEL007W,MIT1,OG0000247,TRUE
YEL006W,YEA6,OG0000830,TRUE
YEL005C,VAB2,OG0004421,TRUE
YEL004W,YEA4,OG0004025,TRUE
YEL003W,GIM4,OG0002132,TRUE
YEL002C,WBP1,OG0002377,TRUE
YEL001C,IRC22,OG0001834,TRUE
YER001W,MNN1,OG0000017,TRUE
YER002W,NOP16,OG0002319,TRUE
YER003C,PMI40,OG0002513,TRUE
YER004W,FMP52,OG0001068,TRUE
YER005W,YND1,OG0000829,TRUE
YER006W,NUG1,OG0001254,TRUE
YER007W,PAC2,OG0002888,TRUE
YER007C-A,TMA20,OG0003774,TRUE
YNCE0011C,SNR14,NA,FALSE
YER008C,SEC3,OG0002573,TRUE
YER009W,NTF2,OG0003282,TRUE
YER010C,NA,OG0002203,TRUE
YER011W,TIR1,OG0000002,TRUE
YNCE0012W,NA,NA,FALSE
YER012W,PRE1,OG0002598,TRUE
YER013W,PRP22,OG0000146,TRUE
YER014W,HEM14,OG0003422,TRUE
YER014C-A,BUD25,NA,FALSE
YER015W,FAA2,OG0000157,TRUE
YER016W,BIM1,OG0001701,TRUE
YER017C,AFG3,OG0000187,TRUE
YER018C,SPC25,OG0002526,TRUE
YER019W,ISC1,OG0002192,TRUE
YER019C-A,SBH2,OG0000440,TRUE
YER020W,GPA2,OG0001415,TRUE
YER021W,RPN3,OG0000898,TRUE
YER022W,SRB4,OG0001586,TRUE
YER023W,PRO3,OG0002658,TRUE
YER024W,YAT2,OG0003665,TRUE
YER025W,GCD11,OG0003042,TRUE
YNCE0013W,NA,NA,FALSE
YER026C,CHO1,OG0002673,TRUE
YER027C,GAL83,OG0000337,TRUE
YER028C,MIG3,OG0000131,TRUE
YER029C,SMB1,OG0001562,TRUE
YER030W,CHZ1,OG0003673,TRUE
YER031C,YPT31,OG0000459,TRUE
YER032W,FIR1,OG0004243,TRUE
YER033C,ZRG8,OG0003830,TRUE
YER034W,NA,OG0004242,TRUE
YER035W,EDC2,OG0004350,TRUE
YER036C,ARB1,OG0000833,TRUE
YER037W,PHM8,OG0000510,TRUE
YER038C,KRE29,OG0004241,TRUE
YER038W-A,FMP49,NA,FALSE
YER039C,HVG1,NA,FALSE
YER039C-A,NA,OG0000836,TRUE
YER040W,GLN3,OG0000022,TRUE
YER041W,YEN1,OG0003395,TRUE
YER042W,MXR1,OG0000728,TRUE
YER043C,SAH1,OG0003096,TRUE
YER044C,ERG28,OG0002956,TRUE
YER044C-A,MEI4,NA,FALSE
YER045C,ACA1,OG0000990,TRUE
YER046W,SPO73,OG0004046,TRUE
YER047C,SAP1,OG0000292,TRUE
YER048C,CAJ1,OG0000647,TRUE
YNCE0014W,NA,NA,FALSE
YER048W-A,ISD11,OG0002976,TRUE
YER049W,TPA1,OG0003434,TRUE
YER050C,RSM18,OG0002823,TRUE
YER051W,JHD1,OG0003327,TRUE
YER052C,HOM3,OG0003036,TRUE
YER053C,PIC2,OG0000296,TRUE
YER053C-A,NA,NA,FALSE
YER054C,GIP2,OG0000414,TRUE
YER055C,HIS1,OG0002833,TRUE
YER056C,FCY2,OG0000119,TRUE
YER056C-A,RPL34A,OG0000932,TRUE
YER057C,HMF1,OG0000807,TRUE
YER058W,PET117,OG0001628,TRUE
YER059W,PCL6,OG0000703,TRUE
YER060W,FCY21,OG0000119,TRUE
YER060W-A,FCY22,OG0000119,TRUE
YER061C,CEM1,OG0002546,TRUE
YER062C,GPP2,OG0000284,TRUE
YER063W,THO1,OG0003569,TRUE
YER064C,VHR2,OG0000347,TRUE
YER065C,ICL1,OG0002152,TRUE
YNCE0015C,SUP19,NA,FALSE
YER066W,RRT13,OG0000964,TRUE
YER067W,RGI1,OG0000615,TRUE
YER068W,MOT2,OG0001159,TRUE
YER069W,ARG56,OG0000861,TRUE
YER070W,RNR1,OG0000254,TRUE
YER071C,TDA2,OG0003742,TRUE
YER072W,VTC1,OG0003602,TRUE
YER073W,ALD5,OG0000015,TRUE
YER074W,RPS24A,OG0000943,TRUE
YER074W-A,YOS1,OG0004011,TRUE
YER075C,PTP3,OG0000218,TRUE
YNCE0016C,NA,NA,FALSE
YER076C,NA,NA,FALSE
YER077C,MRX1,OG0003556,TRUE
YER078C,ICP55,OG0000260,TRUE
YER078W-A,NA,NA,FALSE
YER079W,NA,OG0003731,TRUE
YER080W,AIM9,OG0001724,TRUE
YNCE0017W,SRG1,NA,FALSE
YER081W,SER3,OG0000757,TRUE
YER082C,UTP7,OG0001983,TRUE
YER083C,GET2,OG0003574,TRUE
YER084W,NA,NA,FALSE
YER085C,NA,NA,FALSE
YER086W,ILV1,OG0002951,TRUE
YER087W,AIM10,OG0000878,TRUE
YER087C-B,SBH1,OG0000440,TRUE
YER088C,DOT6,OG0000430,TRUE
YER089C,PTC2,OG0000425,TRUE
YER090W,TRP2,OG0002828,TRUE
YER091C,MET6,OG0002869,TRUE
YER092W,IES5,OG0004417,TRUE
YER093C,TSC11,OG0000737,TRUE
YER093C,TSC11,OG0001809,TRUE
YER093C-A,AIM11,OG0000737,TRUE
YER094C,PUP3,OG0002445,TRUE
YER095W,RAD51,OG0001448,TRUE
YER096W,SHC1,NA,FALSE
YNCE0018W,NA,NA,FALSE
YER098W,UBP9,OG0000439,TRUE
YER099C,PRS2,OG0000138,TRUE
YER100W,UBC6,OG0000674,TRUE
YER101C,AST2,OG0000102,TRUE
YER102W,RPS8B,OG0000899,TRUE
YER103W,SSA4,OG0000018,TRUE
YER104W,RTT105,OG0004300,TRUE
YER105C,NUP157,OG0000966,TRUE
YER106W,MAM1,OG0004301,TRUE
YER107C,GLE2,OG0000158,TRUE
YER109C,FLO8,NA,FALSE
YER110C,KAP123,OG0001455,TRUE
YER111C,SWI4,OG0003734,TRUE
YER112W,LSM4,OG0003432,TRUE
YER113C,TMN3,OG0003741,TRUE
YER114C,BOI2,OG0000416,TRUE
YER115C,SPR6,OG0004302,TRUE
YER116C,SLX8,OG0000938,TRUE
YER117W,RPL23B,OG0000854,TRUE
YER118C,SHO1,OG0002168,TRUE
YER119C,AVT6,OG0000091,TRUE
YER120W,SCS2,OG0001073,TRUE
YER121W,NA,NA,FALSE
YER122C,GLO3,OG0002186,TRUE
YER123W,YCK3,OG0000108,TRUE
YER124C,DSE1,OG0002538,TRUE
YER125W,RSP5,OG0001711,TRUE
YER126C,NSA2,OG0000929,TRUE
YER127W,LCP5,OG0002861,TRUE
YER128W,VFA1,OG0002719,TRUE
YER129W,SAK1,OG0000373,TRUE
YER130C,COM2,OG0000042,TRUE
YER131W,RPS26B,OG0001095,TRUE
YNCE0019W,SNR4,NA,FALSE
YER132C,PMD1,OG0000507,TRUE
YNCE0020C,SNR52,NA,FALSE
YER133W,GLC7,OG0000030,TRUE
YNCE0021C,NA,NA,FALSE
YNCE0022C,NA,NA,FALSE
YER134C,NA,OG0002735,TRUE
YER135C,NA,NA,FALSE
YNCE0023W,NA,NA,FALSE
YER136W,GDI1,OG0001846,TRUE
YER137C,NA,OG0003831,TRUE
YNCE0024W,SCR1,NA,FALSE
YNCE0025C,NA,NA,FALSE
YER138C,NA,OG0000006,TRUE
YER137C-A,NA,OG0000035,TRUE
YER138W-A,NA,OG0004651,TRUE
YER139C,RTR1,OG0000408,TRUE
YER140W,EMP65,OG0002795,TRUE
YER141W,COX15,OG0003354,TRUE
YER142C,MAG1,OG0001133,TRUE
YER143W,DDI1,OG0003655,TRUE
YER144C,UBP5,OG0000512,TRUE
YER145C,FTR1,OG0000056,TRUE
YER145C-A,NA,NA,FALSE
YER146W,LSM5,OG0001220,TRUE
YER147C,SCC4,OG0004348,TRUE
YER148W,SPT15,OG0002116,TRUE
YER149C,PEA2,OG0003536,TRUE
YER150W,SPI1,OG0001012,TRUE
YNCE0026W,NA,NA,FALSE
YER151C,UBP3,OG0003306,TRUE
YER152C,NA,OG0002906,TRUE
YER153C,PET122,OG0004347,TRUE
YER154W,OXA1,OG0001232,TRUE
YER155C,BEM2,OG0001295,TRUE
YER156C,MYG1,OG0002388,TRUE
YER157W,COG3,OG0001123,TRUE
YNCE0027C,NA,NA,FALSE
YER158C,NA,OG0002402,TRUE
YER159C,BUR6,OG0002565,TRUE
YNCE0028C,NA,NA,FALSE
YER160C,NA,OG0000006,TRUE
YER159C-A,NA,OG0000035,TRUE
YER161C,SPT2,OG0001843,TRUE
YER162C,RAD4,OG0002036,TRUE
YER163C,GCG1,OG0002519,TRUE
YER164W,CHD1,OG0002516,TRUE
YER165W,PAB1,OG0002907,TRUE
YER166W,DNF1,OG0000207,TRUE
YER167W,BCK2,OG0004440,TRUE
YER168C,CCA1,OG0001633,TRUE
YER169W,RPH1,OG0000700,TRUE
YER170W,ADK2,OG0000772,TRUE
YER171W,RAD3,OG0002490,TRUE
YER172C,BRR2,OG0000153,TRUE
YER173W,RAD24,OG0001764,TRUE
YER174C,GRX4,OG0000914,TRUE
YER175C,TMT1,OG0000227,TRUE
YER175W-A,NA,NA,FALSE
YER176W,ECM32,OG0003831,TRUE
YER177W,BMH1,OG0000325,TRUE
YER178W,PDA1,OG0002612,TRUE
YER179W,DMC1,OG0003831,TRUE
YER180C,ISC10,OG0004441,TRUE
YER180C-A,SLO1,OG0004427,TRUE
YNCE0029C,NA,NA,FALSE
YER181C,NA,OG0003465,TRUE
YER182W,FMP10,OG0003689,TRUE
YER183C,FAU1,OG0001322,TRUE
YER184C,TOG1,OG0000475,TRUE
YER185W,PUG1,OG0000477,TRUE
YER186C,NA,NA,FALSE
YER187W,NA,OG0003831,TRUE
YER188W,NA,NA,FALSE
YER188C-A,NA,OG0000752,TRUE
YER189W,NA,OG0000029,TRUE
YER190W,YRF1-2,OG0000029,TRUE
YER190W,YRF1-2,OG0004491,TRUE
YER190C-B,NA,OG0000210,TRUE
YFL068W,NA,OG0000210,TRUE
YFL067W,NA,OG0004491,TRUE
YFL066C,NA,OG0000029,TRUE
YFL065C,NA,OG0000029,TRUE
YFL064C,NA,OG0000029,TRUE
YFL062W,COS4,OG0000478,TRUE
YFL061W,DDI3,OG0004536,TRUE
YFL060C,SNO3,OG0003074,TRUE
YFL059W,SNZ3,OG0003444,TRUE
YFL058W,THI5,OG0003721,TRUE
YFL056C,AAD6,NA,FALSE
YFL055W,AGP3,OG0003575,TRUE
YFL054C,AQY3,OG0000617,TRUE
YFL053W,DAK2,OG0000695,TRUE
YFL052W,ZNF1,OG0000787,TRUE
YFL051C,NA,OG0000009,TRUE
YFL050C,ALR2,OG0000597,TRUE
YFL049W,SWP82,OG0004408,TRUE
YFL048C,EMP47,OG0000543,TRUE
YFL047W,RGD2,OG0000968,TRUE
YFL046W,FMP32,OG0001886,TRUE
YFL045C,SEC53,OG0001398,TRUE
YFL044C,OTU1,OG0003393,TRUE
YFL042C,LAM5,OG0000063,TRUE
YFL041W-A,NA,NA,FALSE
YFL041W,FET5,OG0000098,TRUE
YFL040W,NA,OG0000135,TRUE
YFL039C,ACT1,OG0002830,TRUE
YFL038C,YPT1,OG0001017,TRUE
YFL037W,TUB2,OG0000860,TRUE
YNCF0001C,RUF21,NA,FALSE
YFL036W,RPO41,OG0000400,TRUE
YFL034C-B,MOB2,OG0001178,TRUE
YFL034C-A,RPL22B,OG0000817,TRUE
YFL034W,MIL1,OG0001604,TRUE
YFL033C,RIM15,OG0003535,TRUE
YFL031W,HAC1,OG0002099,TRUE
YFL030W,AGX1,OG0001471,TRUE
YFL029C,CAK1,OG0002439,TRUE
YFL028C,CAF16,OG0002575,TRUE
YFL027C,GYP8,OG0001543,TRUE
YFL026W,STE2,OG0003406,TRUE
YFL025C,BST1,OG0000723,TRUE
YFL024C,EPL1,OG0003112,TRUE
YFL023W,BUD27,OG0003547,TRUE
YFL022C,FRS2,OG0003183,TRUE
YFL021W,GAT1,OG0000022,TRUE
YFL020C,PAU5,OG0000002,TRUE
YFL019C,NA,NA,FALSE
YNCF0002W,SUF9,NA,FALSE
YFL018C,LPD1,OG0002743,TRUE
YFL017W-A,SMX2,OG0001751,TRUE
YFL017C,GNA1,OG0001958,TRUE
YFL016C,MDJ1,OG0001287,TRUE
YFL015C,NA,NA,FALSE
YFL014W,HSP12,OG0000379,TRUE
YFL013C,IES1,OG0003387,TRUE
YFL012W,NA,NA,FALSE
YFL011W,HXT10,OG0000001,TRUE
YFL010W-A,AUA1,NA,FALSE
YFL010C,WWM1,OG0002535,TRUE
YFL009W,CDC4,OG0000964,TRUE
YFL008W,SMC1,OG0002824,TRUE
YFL007W,BLM10,OG0000675,TRUE
YFL005W,SEC4,OG0001102,TRUE
YNCF0003C,RUF20,NA,FALSE
YFL004W,VTC2,OG0000794,TRUE
YFL003C,MSH4,OG0003831,TRUE
YNCF0004C,NA,NA,FALSE
YFL002W-B,NA,OG0000006,TRUE
YFL002W-A,NA,OG0000006,TRUE
YFL002C,SPB4,OG0000900,TRUE
YFL001W,DEG1,OG0000765,TRUE
YFR001W,LOC1,OG0001757,TRUE
YFR002W,NIC96,OG0000682,TRUE
YFR003C,YPI1,OG0001225,TRUE
YFR004W,RPN11,OG0001702,TRUE
YFR005C,SAD1,OG0003831,TRUE
YFR006W,NA,OG0000636,TRUE
YNCF0005C,NA,NA,FALSE
YFR007W,YFH7,OG0003831,TRUE
YFR008W,FAR7,OG0004277,TRUE
YNCF0006W,SUF20,NA,FALSE
YFR009W,GCN20,OG0003206,TRUE
YFR010W,UBP6,OG0002814,TRUE
YFR011C,MIC19,OG0002631,TRUE
YNCF0007W,SUP11,NA,FALSE
YFR012W,DCV1,OG0000140,TRUE
YFR012W-A,NA,NA,FALSE
YFR013W,IOC3,OG0000327,TRUE
YFR014C,CMK1,OG0000382,TRUE
YFR015C,GSY1,OG0000412,TRUE
YFR016C,AIP5,OG0003197,TRUE
YNCF0008C,NA,NA,FALSE
YFR017C,IGD1,OG0004067,TRUE
YFR018C,NA,OG0004112,TRUE
YFR019W,FAB1,OG0003262,TRUE
YNCF0009C,NA,NA,FALSE
YFR020W,CSS2,NA,FALSE
YFR021W,ATG18,OG0000181,TRUE
YFR022W,ROG3,OG0000103,TRUE
YNCF0010C,RUF22,NA,FALSE
YFR023W,PES4,OG0003831,TRUE
YFR024C-A,LSB3,OG0000357,TRUE
YFR025C,HIS2,OG0001460,TRUE
YNCF0011C,NA,NA,FALSE
YFR026C,ULI1,NA,FALSE
