Orthogroup,gene_id,original_id,cagl_id,scer_gene_name,functional_category,category_order
OG0005978,NA,NA,NA,YLR312C,Unknown,12
OG0000712,orf19.2107.1,orf19.2107.1,NA,YLR327C,Unknown,12
OG0005545,orf19.7014,orf19.7014,NA,YLR339C,Unknown,12
OG0003043,orf19.3689,orf19.3689,NA,YLR345W,Unknown,12
OG0000582,orf19.1764,orf19.1764,NA,YLR356W,Unknown,12
NA,NA,NA,NA,YLR400W,Unknown,12
OG0002482,orf19.1565,orf19.1565,NA,YLR401C,Unknown,12
OG0002855,orf19.966,orf19.966,NA,YLR405W,Unknown,12
OG0003166,orf19.1566,orf19.1566,NA,YLR409C,Unknown,12
OG0003118,orf19.970,orf19.970,NA,YLR412W,Unknown,12
OG0003453,NA,NA,NA,YLR413W,Unknown,12
OG0000565,orf19.18,orf19.18,NA,YLR432W,Unknown,12
OG0002012,orf19.2998,orf19.2998,NA,YLR435W,Unknown,12
OG0001316,orf19.7427,orf19.7427,NA,YML018C,Unknown,12
OG0000565,orf19.18,orf19.18,NA,YML056C,Unknown,12
OG0002852,orf19.1404,orf19.1404,NA,YML080W,Unknown,12
OG0000694,orf19.1033,orf19.1033,NA,YML082W,Unknown,12
OG0002932,orf19.7552,orf19.7552,NA,YML093W,Unknown,12
OG0003735,orf19.7310,orf19.7310,NA,YML128C,Unknown,12
OG0000777,orf19.3139,orf19.3139,NA,YML131W,Unknown,12
OG0001008,orf19.3287,orf19.3287,NA,YMR014W,Unknown,12
OG0003167,orf19.5665,orf19.5665,NA,YMR041C,Unknown,12
OG0002444,orf19.1047,orf19.1047,NA,YMR049C,Unknown,12
OG0003624,orf19.7531,orf19.7531,NA,YMR090W,Unknown,12
OG0001391,orf19.3609,orf19.3609,NA,YMR093W,Unknown,12
OG0000329,orf19.6066,orf19.6066,NA,YMR110C,Unknown,12
OG0001801,orf19.6355,orf19.6355,NA,YMR131C,Unknown,12
OG0004271,NA,NA,NA,YMR181C,Unknown,12
OG0000490,orf19.338,orf19.338,NA,YMR196W,Unknown,12
OG0000832,orf19.4798,orf19.4798,NA,YMR212C,Unknown,12
OG0004087,NA,NA,NA,YMR215W,Unknown,12
OG0003337,orf19.1153,orf19.1153,NA,YMR250W,Unknown,12
OG0000429,orf19.2613,orf19.2613,NA,YMR251W,Unknown,12
OG0002752,orf19.2564,orf19.2564,NA,YMR269W,Unknown,12
OG0001900,orf19.5911,orf19.5911,NA,YMR291W,Unknown,12
OG0000876,orf19.4563,orf19.4563,NA,YMR310C,Unknown,12
OG0001260,orf19.5525,orf19.5525,NA,YMR315W,Unknown,12
OG0003634,orf19.386,orf19.386,NA,YMR321C,Unknown,12
OG0001320,orf19.2269,orf19.2269,NA,YNL010W,Unknown,12
OG0003421,orf19.2604,orf19.2604,NA,YNL022C,Unknown,12
OG0002910,orf19.7050,orf19.7050,NA,YNL110C,Unknown,12
NA,NA,NA,NA,YNL114C,Unknown,12
OG0003137,orf19.1183,orf19.1183,NA,YNL115C,Unknown,12
OG0001705,orf19.4399,orf19.4399,NA,YNL119W,Unknown,12
NA,NA,NA,NA,YNL120C,Unknown,12
OG0001657,orf19.494,orf19.494,NA,YNL124W,Unknown,12
OG0002871,orf19.512,orf19.512,NA,YNL132W,Unknown,12
NA,NA,NA,NA,YNL174W,Unknown,12
OG0002863,orf19.6766,orf19.6766,NA,YNL175C,Unknown,12
OG0002835,orf19.6234,orf19.6234,NA,YNL182C,Unknown,12
OG0000166,orf19.6489,orf19.3414,NA,YNL194C,Unknown,12
OG0004907,NA,NA,NA,YNL195C,Unknown,12
OG0002560,orf19.3679,orf19.3679,NA,YNL200C,Unknown,12
OG0003940,orf19.7350,orf19.7350,NA,YNL208W,Unknown,12
NA,NA,NA,NA,YNL228W,Unknown,12
OG0002159,orf19.579,orf19.579,NA,YNL256W,Unknown,12
NA,NA,NA,NA,YNL303W,Unknown,12
OG0002605,orf19.916,orf19.916,NA,YNL305C,Unknown,12
OG0001546,orf19.1609,orf19.1609,NA,YNL308C,Unknown,12
OG0002172,orf19.5356,orf19.5356,NA,YNL313C,Unknown,12
OG0004342,NA,NA,NA,YNR009W,Unknown,12
OG0001515,orf19.3275,orf19.3275,NA,YNR024W,Unknown,12
OG0001960,orf19.5732,orf19.5732,NA,YNR053C,Unknown,12
OG0003023,orf19.3161,orf19.3161,NA,YNR054C,Unknown,12
OG0001480,orf19.5168,orf19.5168,NA,YOL022C,Unknown,12
OG0002946,orf19.809,orf19.809,NA,YOL041C,Unknown,12
OG0000297,orf19.6405,orf19.6405,NA,YOL048C,Unknown,12
OG0003056,orf19.5232,orf19.5232,NA,YOL077C,Unknown,12
OG0006003,NA,NA,NA,YOL082W,Unknown,12
OG0006003,NA,NA,NA,YOL083W,Unknown,12
OG0003300,orf19.5987,orf19.5987,NA,YOL124C,Unknown,12
NA,NA,NA,NA,YOL150C,Unknown,12
NA,NA,NA,NA,YOL153C,Unknown,12
OG0003260,orf19.3724,orf19.3724,NA,YOR004W,Unknown,12
OG0003100,orf19.5783,orf19.5783,NA,YOR021C,Unknown,12
OG0001551,orf19.5813,orf19.5813,NA,YOR052C,Unknown,12
OG0002502,orf19.7618,orf19.7618,NA,YOR145C,Unknown,12
NA,NA,NA,NA,YOR146W,Unknown,12
OG0005977,NA,NA,NA,YOR152C,Unknown,12
OG0003068,orf19.6077,orf19.6077,NA,YOR161C,Unknown,12
NA,NA,NA,NA,YOR169C,Unknown,12
OG0000375,orf19.6901,orf19.6901,NA,YOR173W,Unknown,12
OG0003252,orf19.5850,orf19.5850,NA,YOR206W,Unknown,12
OG0002883,orf19.6554,orf19.6554,NA,YOR220W,Unknown,12
OG0001917,orf19.1753,orf19.1753,NA,YOR243C,Unknown,12
OG0001051,orf19.4793,orf19.4793,NA,YOR252W,Unknown,12
OG0002995,orf19.490,orf19.490,NA,YOR253W,Unknown,12
OG0001777,orf19.4811,orf19.4811,NA,YOR271C,Unknown,12
NA,NA,NA,NA,YOR277C,Unknown,12
OG0000241,orf19.2363,orf19.2363,NA,YOR285W,Unknown,12
OG0003000,orf19.2362,orf19.2362,NA,YOR287C,Unknown,12
OG0001584,orf19.2047,orf19.2047,NA,YOR289W,Unknown,12
NA,NA,NA,NA,YOR309C,Unknown,12
OG0000124,orf19.3149,orf19.3149,NA,YPL004C,Unknown,12
NA,NA,NA,NA,YPL044C,Unknown,12
OG0000446,orf19.3104,orf19.3104,NA,YPL087W,Unknown,12
NA,NA,NA,NA,YPL142C,Unknown,12
OG0001050,orf19.6886,orf19.6886,NA,YPL146C,Unknown,12
OG0003841,orf19.3665,orf19.3665,NA,YPL165C,Unknown,12
OG0004453,NA,NA,NA,YPL166W,Unknown,12
OG0002478,orf19.2143,orf19.2143,NA,YPL183C,Unknown,12
OG0004602,NA,NA,NA,YPL186C,Unknown,12
OG0002252,orf19.243,orf19.243,NA,YPL196W,Unknown,12
OG0003613,orf19.3470,orf19.3470,NA,YPL207W,Unknown,12
OG0002599,orf19.2504,orf19.2504,NA,YPL217C,Unknown,12
OG0002717,orf19.7332,orf19.7332,NA,YPL226W,Unknown,12
OG0002309,orf19.6539,orf19.6539,NA,YPL235W,Unknown,12
NA,NA,NA,NA,YPL238C,Unknown,12
OG0004322,NA,NA,NA,YPL245W,Unknown,12
OG0003634,orf19.386,orf19.386,NA,YPL273W,Unknown,12
NA,NA,NA,NA,YPR044C,Unknown,12
OG0000912,orf19.4947,orf19.4947,NA,YPR098C,Unknown,12
OG0000085,orf19.6757,orf19.6757,NA,YPR1,Unknown,12
OG0003060,orf19.1646,orf19.1646,NA,YPR112C,Unknown,12
OG0001688,orf19.2008,orf19.2008,NA,YPR118W,Unknown,12
NA,NA,NA,NA,YPR136C,Unknown,12
OG0002672,orf19.2830,orf19.2830,NA,YPR137W,Unknown,12
NA,NA,NA,NA,YPR142C,Unknown,12
OG0003417,orf19.563,orf19.563,NA,YPR143W,Unknown,12
NA,NA,NA,NA,YPR150W,Unknown,12
OG0004423,NA,NA,NA,YPR151C,Unknown,12
OG0001492,orf19.4746,orf19.4746,NA,YPR169W,Unknown,12
OG0001332,orf19.744,orf19.744,NA,YPR184W,Unknown,12
OG0000884,orf19.1536,orf19.1536,NA,ZRC1,Unknown,12
