Orthogroup,gene_id,original_id,cagl_id,scer_gene_name,functional_category,category_order
OG0003775,KLLA0_A05181g,XP_451228.1,NA,YGR251W,Unknown,12
NA,NA,NA,NA,YGR265W,Unknown,12
NA,NA,NA,NA,YGR272C,Unknown,12
OG0003333,KLLA0_C14135g,XP_452832.1,NA,YGR280C,Unknown,12
OG0000876,KLLA0_F03058g,XP_455218.1,NA,YGR283C,Unknown,12
OG0001857,KLLA0_F25586g,XP_456220.1,NA,YHL013C,Unknown,12
OG0003238,KLLA0_D14553g,XP_453707.1,NA,YHL021C,Unknown,12
OG0000293,KLLA0_B02354g,XP_451636.1,NA,YHL039W,Unknown,12
OG0001632,KLLA0_F21846g,XP_456055.1,NA,YHR052W,Unknown,12
OG0001355,KLLA0_F21736g,XP_456050.1,NA,YHR087W,Unknown,12
OG0001612,KLLA0_F21670g,XP_456047.1,NA,YHR088W,Unknown,12
OG0000566,KLLA0_F22154g,XP_456069.2,NA,YHR097C,Unknown,12
OG0000713,KLLA0_E21319g,XP_454915.1,NA,YHR112C,Unknown,12
OG0001015,KLLA0_F27885g,XP_456320.1,NA,YHR133C,Unknown,12
OG0000276,KLLA0_E08867g,XP_002999372.1,NA,YHR138C,Unknown,12
OG0003816,KLLA0_B04180g,XP_451719.1,NA,YHR196W,Unknown,12
OG0003479,KLLA0_B04092g,XP_451716.1,NA,YHR197W,Unknown,12
OG0002853,KLLA0_D16137g,XP_453771.1,NA,YIL019W,Unknown,12
OG0000526,KLLA0_F05896g,XP_455347.1,NA,YIL079C,Unknown,12
OG0001623,KLLA0_E08515g,XP_454333.1,NA,YIL096C,Unknown,12
OG0001839,KLLA0_E08537g,XP_454334.1,NA,YIL097W,Unknown,12
OG0001744,KLLA0_F03949g,XP_455259.1,NA,YIL104C,Unknown,12
OG0003383,KLLA0_F03663g,XP_455246.1,NA,YIL110W,Unknown,12
OG0001488,KLLA0_F04455g,XP_455281.1,NA,YIL124W,Unknown,12
OG0003733,KLLA0_F04543g,XP_455285.1,NA,YIL127C,Unknown,12
NA,NA,NA,NA,YJL015C,Unknown,12
NA,NA,NA,NA,YJL017W,Unknown,12
NA,NA,NA,NA,YJL021C,Unknown,12
OG0000692,KLLA0_F01298g,XP_455138.1,NA,YJL048C,Unknown,12
OG0002652,KLLA0_F01881g,XP_455165.1,NA,YJL066C,Unknown,12
OG0001450,KLLA0_F01947g,XP_455168.1,NA,YJL068C,Unknown,12
OG0002938,KLLA0_F02013g,XP_455171.1,NA,YJL069C,Unknown,12
OG0001115,KLLA0_F21208g,XP_456032.1,NA,YJL109C,Unknown,12
OG0003518,KLLA0_E15093g,XP_454630.1,NA,YJL122W,Unknown,12
OG0004430,KLLA0_E15401g,XP_454645.1,NA,YJL132W,Unknown,12
NA,NA,NA,NA,YJL142C,Unknown,12
NA,NA,NA,NA,YJL144W,Unknown,12
OG0005390,KLLA0_B07337g,XP_451855.1,NA,YJL161W,Unknown,12
NA,NA,NA,NA,YJL188C,Unknown,12
OG0003754,KLLA0_D09691g,XP_453494.1,NA,YJR003C,Unknown,12
OG0002496,KLLA0_A11836g,XP_451515.1,NA,YJR008W,Unknown,12
OG0002917,KLLA0_F21934g,XP_456059.1,NA,YJR014W,Unknown,12
OG0002112,KLLA0_E22485g,XP_454968.1,NA,YJR041C,Unknown,12
OG0001618,KLLA0_B14080g,XP_452158.1,NA,YJR070C,Unknown,12
NA,NA,NA,NA,YJR071W,Unknown,12
OG0000290,KLLA0_F03256g,XP_455227.1,NA,YJR096W,Unknown,12
OG0000326,KLLA0_D10615g,XP_453534.1,NA,YJR124C,Unknown,12
NA,NA,NA,NA,YKL026C,Unknown,12
OG0001490,KLLA0_C12716g,XP_452766.1,NA,YKL056C,Unknown,12
OG0002005,KLLA0_F26070g,XP_456241.1,NA,YKL082C,Unknown,12
OG0000407,KLLA0_B06479g,XP_451823.1,NA,YKL091C,Unknown,12
OG0002202,KLLA0_F13508g,XP_455688.1,NA,YKL099C,Unknown,12
OG0003965,NA,NA,NA,YKL100C,Unknown,12
OG0000451,KLLA0_B12804g,XP_452101.1,NA,YKL121W,Unknown,12
OG0000403,KLLA0_B12419g,XP_452083.1,NA,YKL133C,Unknown,12
OG0003040,KLLA0_D04510g,XP_453263.1,NA,YKL151C,Unknown,12
OG0004229,KLLA0_C09372g,XP_452616.1,NA,YKR011C,Unknown,12
OG0001209,KLLA0_F13948g,XP_455708.1,NA,YKR025W,Unknown,12
OG0000918,KLLA0_E14961g,XP_454623.1,NA,YKR043C,Unknown,12
OG0004468,KLLA0_E15137g,XP_454632.1,NA,YKR049C,Unknown,12
OG0001989,KLLA0_A05753g,XP_451256.1,NA,YKR060W,Unknown,12
OG0004399,KLLA0_F16104g,XP_455805.1,NA,YKR067W,Unknown,12
OG0001177,KLLA0_F16665g,XP_455829.1,NA,YKR079C,Unknown,12
OG0003347,KLLA0_A07931g,XP_451353.1,NA,YKR081C,Unknown,12
NA,NA,NA,NA,YLL020C,Unknown,12
OG0001169,KLLA0_E00837g,XP_453984.1,NA,YLL034C,Unknown,12
OG0000177,KLLA0_E00815g,XP_453982.1,NA,YLL035W,Unknown,12
NA,NA,NA,NA,YLL044W,Unknown,12
OG0003083,KLLA0_D09801g,XP_453499.1,NA,YLR001C,Unknown,12
OG0000850,KLLA0_D09735g,XP_453496.1,NA,YLR002C,Unknown,12
OG0001238,KLLA0_E09549g,XP_454381.1,NA,YLR003C,Unknown,12
OG0002081,KLLA0_F25278g,XP_456207.1,NA,YLR051C,Unknown,12
NA,NA,NA,NA,YLR062C,Unknown,12
OG0002659,KLLA0_D05203g,XP_453292.1,NA,YLR063W,Unknown,12
OG0003822,KLLA0_D05335g,XP_453298.1,NA,YLR065C,Unknown,12
OG0004444,KLLA0_D05577g,XP_453309.1,NA,YLR073C,Unknown,12
OG0003132,KLLA0_D05621g,XP_453311.1,NA,YLR074C,Unknown,12
NA,NA,NA,NA,YLR076C,Unknown,12
OG0000543,KLLA0_D05863g,XP_453323.1,NA,YLR080W,Unknown,12
OG0003278,KLLA0_D17248g,XP_453823.1,NA,YLR149C,Unknown,12
OG0000275,KLLA0_D17314g,XP_452807.1,NA,YLR152C,Unknown,12
OG0000627,KLLA0_C01848g,XP_452278.1,NA,YLR183C,Unknown,12
OG0001364,KLLA0_C01914g,XP_452281.1,NA,YLR186W,Unknown,12
NA,NA,NA,NA,YLR198C,Unknown,12
OG0001953,KLLA0_F13266g,XP_455677.1,NA,YLR221C,Unknown,12
OG0001414,KLLA0_F13244g,XP_455676.1,NA,YLR222C,Unknown,12
OG0001464,KLLA0_D18557g,XP_453883.1,NA,YLR243W,Unknown,12
OG0002844,KLLA0_F22924g,XP_456102.1,NA,YLR251W,Unknown,12
NA,NA,NA,NA,YLR252W,Unknown,12
OG0000375,KLLA0_F20229g,XP_455988.1,NA,YLR270W,Unknown,12
OG0001996,KLLA0_A04411g,XP_451193.1,NA,YLR290C,Unknown,12
OG0005978,NA,NA,NA,YLR312C,Unknown,12
OG0000712,KLLA0_C18117g,XP_453006.1,NA,YLR327C,Unknown,12
OG0005545,NA,NA,NA,YLR339C,Unknown,12
OG0003043,KLLA0_B05709g,XP_451790.1,NA,YLR345W,Unknown,12
OG0000582,KLLA0_A02695g,XP_451119.1,NA,YLR356W,Unknown,12
NA,NA,NA,NA,YLR400W,Unknown,12
OG0002482,KLLA0_B03069g,XP_451669.1,NA,YLR401C,Unknown,12
OG0002855,KLLA0_B02959g,XP_451664.1,NA,YLR405W,Unknown,12
OG0003166,KLLA0_B02827g,XP_451658.1,NA,YLR409C,Unknown,12
OG0003118,KLLA0_B02739g,XP_451654.1,NA,YLR412W,Unknown,12
OG0003453,KLLA0_B02607g,XP_451648.1,NA,YLR413W,Unknown,12
OG0000565,KLLA0_B05511g,XP_451781.1,NA,YLR432W,Unknown,12
OG0002012,KLLA0_B05467g,XP_451779.1,NA,YLR435W,Unknown,12
OG0001316,KLLA0_B01177g,XP_451583.1,NA,YML018C,Unknown,12
OG0000565,KLLA0_B05511g,XP_451781.1,NA,YML056C,Unknown,12
OG0002852,KLLA0_B04499g,XP_451733.1,NA,YML080W,Unknown,12
OG0000694,KLLA0_B04378g,XP_451727.1,NA,YML082W,Unknown,12
OG0002932,KLLA0_D10351g,XP_453522.1,NA,YML093W,Unknown,12
OG0003735,KLLA0_D10439g,XP_453526.1,NA,YML128C,Unknown,12
OG0000777,NA,NA,NA,YML131W,Unknown,12
OG0001008,KLLA0_D11220g,XP_453561.1,NA,YMR014W,Unknown,12
OG0003167,KLLA0_F26851g,XP_456274.1,NA,YMR041C,Unknown,12
OG0002444,KLLA0_F26653g,XP_456266.1,NA,YMR049C,Unknown,12
OG0003624,KLLA0_E18283g,XP_454775.1,NA,YMR090W,Unknown,12
OG0001391,KLLA0_F13772g,XP_455700.1,NA,YMR093W,Unknown,12
OG0000329,KLLA0_B12540g,XP_452089.1,NA,YMR110C,Unknown,12
OG0001801,KLLA0_F17237g,XP_455855.1,NA,YMR131C,Unknown,12
OG0004271,KLLA0_C16027g,XP_452916.1,NA,YMR181C,Unknown,12
OG0000490,KLLA0_B10263g,XP_451986.1,NA,YMR196W,Unknown,12
OG0000832,KLLA0_C07326g,XP_452525.1,NA,YMR212C,Unknown,12
OG0004087,KLLA0_C07238g,XP_452521.1,NA,YMR215W,Unknown,12
OG0003337,KLLA0_C14432g,XP_452846.1,NA,YMR250W,Unknown,12
OG0000429,KLLA0_F12056g,XP_455627.1,NA,YMR251W,Unknown,12
OG0002752,KLLA0_D01980g,XP_453156.1,NA,YMR269W,Unknown,12
OG0001900,KLLA0_A09713g,XP_451424.1,NA,YMR291W,Unknown,12
OG0000876,KLLA0_F03058g,XP_455218.1,NA,YMR310C,Unknown,12
OG0001260,KLLA0_C18887g,XP_453042.1,NA,YMR315W,Unknown,12
OG0003634,KLLA0_D01551g,XP_453138.1,NA,YMR321C,Unknown,12
OG0001320,KLLA0_F12298g,XP_455636.1,NA,YNL010W,Unknown,12
OG0003421,KLLA0_E08361g,XP_454327.1,NA,YNL022C,Unknown,12
OG0002910,KLLA0_F23650g,XP_456134.1,NA,YNL110C,Unknown,12
NA,NA,NA,NA,YNL114C,Unknown,12
OG0003137,KLLA0_F23870g,XP_456143.1,NA,YNL115C,Unknown,12
OG0001705,KLLA0_F24002g,XP_456149.1,NA,YNL119W,Unknown,12
NA,NA,NA,NA,YNL120C,Unknown,12
OG0001657,KLLA0_F24178g,XP_456157.1,NA,YNL124W,Unknown,12
OG0002871,KLLA0_F24398g,XP_456167.1,NA,YNL132W,Unknown,12
NA,NA,NA,NA,YNL174W,Unknown,12
OG0002863,KLLA0_D08206g,XP_453427.1,NA,YNL175C,Unknown,12
OG0002835,KLLA0_D08371g,XP_453435.1,NA,YNL182C,Unknown,12
OG0000166,KLLA0_F20900g,XP_451364.1,NA,YNL194C,Unknown,12
OG0004907,NA,NA,NA,YNL195C,Unknown,12
OG0002560,KLLA0_F20768g,XP_456012.1,NA,YNL200C,Unknown,12
OG0003940,NA,NA,NA,YNL208W,Unknown,12
NA,NA,NA,NA,YNL228W,Unknown,12
OG0002159,KLLA0_C02783g,XP_452321.1,NA,YNL256W,Unknown,12
NA,NA,NA,NA,YNL303W,Unknown,12
OG0002605,KLLA0_E07503g,XP_454287.1,NA,YNL305C,Unknown,12
OG0001546,KLLA0_E07393g,XP_454282.1,NA,YNL308C,Unknown,12
OG0002172,KLLA0_E07239g,XP_454275.1,NA,YNL313C,Unknown,12
OG0004342,KLLA0_F06358g,XP_455368.1,NA,YNR009W,Unknown,12
OG0001515,KLLA0_C08954g,XP_452598.1,NA,YNR024W,Unknown,12
OG0001960,KLLA0_C18843g,XP_453040.1,NA,YNR053C,Unknown,12
OG0003023,KLLA0_C18865g,XP_453041.1,NA,YNR054C,Unknown,12
OG0001480,KLLA0_A10901g,XP_451474.1,NA,YOL022C,Unknown,12
OG0002946,KLLA0_F07799g,XP_455433.2,NA,YOL041C,Unknown,12
OG0000297,KLLA0_F07601g,XP_453162.2,NA,YOL048C,Unknown,12
OG0003056,KLLA0_E17799g,XP_454753.1,NA,YOL077C,Unknown,12
OG0006003,NA,NA,NA,YOL082W,Unknown,12
OG0006003,NA,NA,NA,YOL083W,Unknown,12
OG0003300,KLLA0_C12903g,XP_452775.1,NA,YOL124C,Unknown,12
NA,NA,NA,NA,YOL150C,Unknown,12
NA,NA,NA,NA,YOL153C,Unknown,12
OG0003260,KLLA0_D01023g,XP_453116.1,NA,YOR004W,Unknown,12
OG0003100,KLLA0_E09351g,XP_454372.1,NA,YOR021C,Unknown,12
OG0001551,KLLA0_F16214g,XP_455810.1,NA,YOR052C,Unknown,12
OG0002502,KLLA0_C06446g,XP_452484.1,NA,YOR145C,Unknown,12
NA,NA,NA,NA,YOR146W,Unknown,12
OG0005977,NA,NA,NA,YOR152C,Unknown,12
OG0003068,KLLA0_A02343g,XP_451104.1,NA,YOR161C,Unknown,12
NA,NA,NA,NA,YOR169C,Unknown,12
OG0000375,KLLA0_F20229g,XP_455988.1,NA,YOR173W,Unknown,12
OG0003252,KLLA0_F01122g,XP_455130.1,NA,YOR206W,Unknown,12
OG0002883,KLLA0_D06985g,XP_453372.1,NA,YOR220W,Unknown,12
OG0001917,KLLA0_F11253g,XP_455592.1,NA,YOR243C,Unknown,12
OG0001051,KLLA0_C09889g,XP_452639.1,NA,YOR252W,Unknown,12
OG0002995,KLLA0_C09845g,XP_452637.1,NA,YOR253W,Unknown,12
OG0001777,KLLA0_C07447g,XP_452531.1,NA,YOR271C,Unknown,12
NA,NA,NA,NA,YOR277C,Unknown,12
OG0000241,KLLA0_C06886g,XP_452504.1,NA,YOR285W,Unknown,12
OG0003000,KLLA0_C06842g,XP_452503.1,NA,YOR287C,Unknown,12
OG0001584,KLLA0_D02464g,XP_453178.1,NA,YOR289W,Unknown,12
NA,NA,NA,NA,YOR309C,Unknown,12
OG0000124,KLLA0_E14411g,XP_454599.1,NA,YPL004C,Unknown,12
NA,NA,NA,NA,YPL044C,Unknown,12
OG0000446,KLLA0_E23981g,XP_455032.1,NA,YPL087W,Unknown,12
NA,NA,NA,NA,YPL142C,Unknown,12
OG0001050,KLLA0_F11506g,XP_455604.1,NA,YPL146C,Unknown,12
OG0003841,KLLA0_C09944g,XP_452642.1,NA,YPL165C,Unknown,12
OG0004453,KLLA0_C09933g,XP_452641.1,NA,YPL166W,Unknown,12
OG0002478,KLLA0_E18899g,XP_454805.1,NA,YPL183C,Unknown,12
OG0004602,KLLA0_E19053g,XP_454813.1,NA,YPL186C,Unknown,12
OG0002252,KLLA0_E19449g,XP_454831.1,NA,YPL196W,Unknown,12
OG0003613,NA,NA,NA,YPL207W,Unknown,12
OG0002599,KLLA0_B02068g,XP_451623.1,NA,YPL217C,Unknown,12
OG0002717,KLLA0_C16115g,XP_452920.1,NA,YPL226W,Unknown,12
OG0002309,KLLA0_C15895g,XP_452910.1,NA,YPL235W,Unknown,12
NA,NA,NA,NA,YPL238C,Unknown,12
OG0004322,KLLA0_D12826g,XP_453634.1,NA,YPL245W,Unknown,12
OG0003634,KLLA0_D01551g,XP_453138.1,NA,YPL273W,Unknown,12
NA,NA,NA,NA,YPR044C,Unknown,12
OG0000912,KLLA0_C15609g,XP_452898.1,NA,YPR098C,Unknown,12
OG0000085,KLLA0_D10109g,XP_452186.1,NA,YPR1,Unknown,12
OG0003060,KLLA0_D14949g,XP_453723.1,NA,YPR112C,Unknown,12
OG0001688,KLLA0_D15455g,XP_453746.1,NA,YPR118W,Unknown,12
NA,NA,NA,NA,YPR136C,Unknown,12
OG0002672,KLLA0_B11077g,XP_452022.1,NA,YPR137W,Unknown,12
NA,NA,NA,NA,YPR142C,Unknown,12
OG0003417,KLLA0_B10934g,XP_452015.1,NA,YPR143W,Unknown,12
NA,NA,NA,NA,YPR150W,Unknown,12
OG0004423,KLLA0_E03983g,XP_454123.1,NA,YPR151C,Unknown,12
OG0001492,KLLA0_B10736g,XP_452007.1,NA,YPR169W,Unknown,12
OG0001332,QEU62227.1,QEU62227.1,NA,YPR184W,Unknown,12
OG0000884,KLLA0_F08723g,XP_455476.1,NA,ZRC1,Unknown,12
