gene_id	gene_name	Scer.t0000.b2.L001	Scer.t0000.b2.L002	Scer.t0000.b3.L001	Scer.t0000.b3.L002	Scer.t0030.b2.L001	Scer.t0030.b2.L002	Scer.t0030.b4.L001	Scer.t0030.b4.L002	Scer.t0060.b2.L001	Scer.t0060.b2.L002	Scer.t0060.b4.L001	Scer.t0060.b4.L002	Scer.t0090.b2.L001	Scer.t0090.b2.L002	Scer.t0090.b4.L001	Scer.t0090.b4.L002	Scer.t0120.b2.L001	Scer.t0120.b2.L002	Scer.t0120.b4.L001	Scer.t0120.b4.L002	Scer.t0150.b2.L001	Scer.t0150.b2.L002	Scer.t0150.b4.L001	Scer.t0150.b4.L002	Scer.t0180.b2.L001	Scer.t0180.b2.L002	Scer.t0180.b4.L001	Scer.t0180.b4.L002	Scer.t0210.b2.L001	Scer.t0210.b2.L002	Scer.t0210.b4.L001	Scer.t0210.b4.L002	Scer.t0240.b2.L001	Scer.t0240.b2.L002	Scer.t0240.b4.L001	Scer.t0240.b4.L002	Scer.t0360.b2.L001	Scer.t0360.b2.L002	Scer.t0360.b4.L001	Scer.t0360.b4.L002	Scer.t0480.b2.L001	Scer.t0480.b2.L002	Scer.t0480.b4.L001	Scer.t0480.b4.L002
gene-YAL030W	NM_001178175.1	103.072527	118.617805	117.265655	108.034268	292.421384	298.010475	272.07549	310.660334	176.202055	182.627104	210.953568	193.90466	135.796874	156.492299	125.748089	162.938681	153.057649	170.329419	172.839954	181.429595	280.590349	278.097973	250.846928	250.813803	305.499086	325.227215	288.457726	310.206257	289.706776	295.423722	320.698202	316.731546	348.397153	315.954149	335.381983	298.342472	350.912147	374.030958	361.046017	354.832075	291.107105	314.107714	318.918851	358.239398
gene-YAL031C	NM_001178176.1	16.662037	19.10512	16.070715	18.173031	30.692286	31.473912	30.692912	27.809378	21.405387	20.9704	22.375694	20.872806	18.437289	19.898467	19.118226	19.574707	23.88361	20.692574	20.891839	20.034083	29.927578	29.257988	28.366096	29.529055	29.653641	32.443712	35.217061	32.323294	33.136286	31.028123	31.698257	31.012977	33.387435	33.576351	33.538511	32.17091	34.378795	38.138272	35.389702	32.576022	30.741918	30.798122	31.011162	32.405915
gene-YAL032C	NM_001178177.1	23.764408	25.851471	20.646304	24.754203	34.853137	34.484329	33.834046	32.280126	27.467637	28.557946	27.280539	28.203029	26.665835	25.636763	27.361832	29.543509	30.139843	28.847963	27.05902	30.330126	29.740746	28.174257	31.475618	33.605932	34.680855	32.682459	37.694132	31.304414	33.404542	37.615644	35.997025	37.552609	39.057905	37.255702	34.811744	36.713022	47.211146	43.972102	42.886264	46.933741	50.287111	49.960663	45.672217	44.888111
gene-YAL033W	NM_001178178.1	49.158696	49.80801	57.043053	45.59165	41.733441	31.577719	37.136901	46.086381	52.545948	51.976107	47.844707	50.454649	55.957007	51.818002	54.685865	59.708218	53.178657	47.109968	55.087229	57.683689	35.756725	39.306724	46.906851	34.740574	37.529065	28.924351	31.957304	34.713754	32.49943	38.862923	34.119459	33.955795	37.204685	40.33557	32.1167	35.91294	30.676331	28.630915	29.424775	26.897339	37.267112	39.971029	43.059507	38.102145
gene-YAL034C	NM_001180035.1	21.825823	20.099535	18.626659	19.730686	66.302074	61.698767	59.439689	72.182611	27.312725	29.152493	29.965777	29.38335	31.142123	30.51513	28.723692	27.455987	32.773964	32.998844	29.414505	30.864304	56.218909	58.29108	52.655219	48.442392	71.469154	69.659569	76.691388	73.606738	76.625256	74.499345	75.572986	71.847969	82.14507	89.962352	78.44603	81.989828	120.863576	114.827337	108.432686	106.408914	97.94128	99.579829	87.627173	95.502625
gene-YAL034W-A	NM_001178179.1	11.654509	13.542876	15.309886	12.808629	11.436179	11.549187	11.734444	16.063639	19.965381	20.288012	18.834513	15.222089	22.592267	18.613495	20.621502	17.226076	18.685267	15.374573	17.917324	17.328382	16.338297	15.14176	20.946423	22.093506	21.138888	23.531725	17.711189	20.8067	23.820678	25.929073	19.435502	22.373499	23.022402	19.652589	20.223208	20.426848	17.376443	16.61717	16.296629	18.173742	9.378251	12.814982	12.700914	13.156565
gene-YAL035W	NM_001178180.1	269.078962	271.708452	246.548303	247.135478	149.809011	151.092212	148.84008	155.493622	268.519718	271.530373	252.391052	255.03265	231.09744	232.242432	248.220301	241.65688	171.150422	170.525289	157.393686	163.374458	122.16451	125.112851	161.244344	162.99857	127.081786	122.558868	115.102877	117.547051	129.596783	132.839826	132.600012	134.969577	115.930556	118.766742	132.514523	128.11753	121.517208	117.23054	128.571425	128.86259	123.64437	125.08791	121.558938	118.564212
gene-YAL036C	NM_001178181.1	138.062629	135.405416	139.72478	137.654367	38.000181	38.86605	34.036502	42.5015	154.599412	150.304364	150.790181	149.472866	146.10438	136.24229	152.564971	141.222069	93.685803	94.394468	91.43903	93.757385	43.574118	46.937597	65.735247	68.183895	34.564995	34.455355	24.703874	29.869562	41.165373	35.538599	36.507883	35.488113	37.695697	39.257887	46.638856	48.490915	54.251598	50.985244	57.870995	60.982757	77.832288	67.692942	75.813724	79.705142
gene-YAL037C-A	NM_001184629.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-YAL037W	NM_001178182.1	6.382261	5.418727	7.01323	8.597996	3.676284	4.554341	3.216173	3.562646	4.989962	4.561216	7.535573	8.179138	6.152925	5.757992	6.604764	5.114454	5.984861	5.912736	7.118871	7.016087	7.37879	7.465183	8.103394	10.268611	11.894906	13.482818	11.206223	10.606465	12.907663	14.799421	14.937686	11.289953	18.065511	17.257088	15.726104	21.156714	20.73718	21.398076	20.070691	21.153334	21.369045	26.281192	26.522536	30.133514
gene-YAL038W	NM_001178183.1	5374.723931	5441.374462	5161.269024	5162.935244	4612.629317	4593.54222	4678.82903	4675.439861	4644.70023	4683.620216	4917.558168	4866.403068	4606.729045	4675.2716	4895.870433	4944.194714	5339.455038	5237.88972	5271.919557	5265.454882	6651.150454	6697.206168	7285.723795	7258.130276	8319.541089	8336.734418	8524.722733	8609.853064	9277.573167	9364.100901	9024.299173	8960.491552	9629.697843	9677.350705	9957.890948	9944.935983	8945.084072	8926.804133	9359.702808	9378.125056	7418.084264	7400.458382	9095.2053	9179.05051
gene-YAL039C	NM_001178184.1	40.476305	39.286687	36.732195	36.645508	97.445879	99.538654	103.724624	108.899588	67.630223	69.151055	74.61439	83.57489	43.580386	45.291787	42.594744	42.542155	61.624448	57.743366	70.327489	64.182051	96.807504	90.733347	94.560658	87.016006	119.828779	117.037111	110.591523	113.126124	108.532083	103.401277	116.142983	129.581383	119.478211	114.645338	111.197038	130.328721	117.389823	104.839765	113.453073	116.636406	115.989278	102.401502	111.101749	125.647882
gene-YAL040C	NM_001178185.1	44.217088	42.70235	44.469264	43.570258	44.92765	43.311868	43.59871	41.965897	45.692292	49.545179	48.900714	50.887072	40.504507	41.91101	42.086194	37.867635	49.450878	47.642361	41.574413	39.693382	55.199535	51.184587	53.714056	58.631774	58.324242	60.549041	57.244822	60.377441	57.156115	57.545209	59.537813	59.780318	54.291636	52.210874	58.668883	57.874783	50.573265	45.317073	53.199177	54.863943	37.526953	36.116171	60.193656	62.19688
gene-YAL041W	NM_001178186.1	33.459002	33.866782	33.689004	32.634525	46.514671	43.604628	38.320354	38.487247	41.135305	40.899526	39.063585	44.649745	34.464946	38.905642	39.715895	37.290648	36.765114	37.020318	32.099397	29.299881	37.98327	35.484962	41.510975	38.882908	40.388213	38.494521	40.351638	40.422668	48.236003	43.647909	41.443978	44.81632	39.697351	40.044422	43.881194	43.365653	39.952947	40.182864	39.508539	41.898536	39.601889	39.81517	40.230601	38.848161
gene-YAL042W	NM_001178187.1	243.756577	243.723645	245.125115	241.018605	267.79884	280.263129	265.32804	269.383037	284.962822	279.229805	301.393574	289.643218	240.549712	262.668723	247.84325	249.439737	254.194715	249.194305	259.681821	262.779243	266.731697	271.290988	271.315294	276.013527	262.176764	252.476621	269.306484	255.985811	280.566245	276.480373	271.307172	263.618169	246.177642	246.931702	275.118302	262.485998	209.32234	216.303266	220.366788	220.913308	174.392011	185.394938	212.424131	204.676236
gene-YAL043C	NM_001178188.1	26.738732	25.312295	25.802248	27.228792	42.694376	41.833776	41.998154	42.002757	43.070612	43.40244	46.068707	44.686114	36.202816	36.227773	35.38725	37.647539	33.653033	31.042302	33.084232	31.824597	37.914214	34.035144	38.086978	38.335817	38.711201	38.151256	33.990929	34.007063	37.247406	39.504912	34.824919	35.606753	35.582081	35.431596	32.992756	33.203847	31.744079	31.742334	34.970578	36.032165	34.981149	32.612299	35.307888	37.50333
gene-YAL044C	NM_001178189.1	367.403048	357.77169	383.225175	362.029065	699.067005	698.255783	673.269066	691.779572	925.831619	947.606725	926.352491	925.229081	713.836296	716.576075	669.800693	649.20443	754.628148	756.036055	769.185609	815.595945	995.457999	998.200087	959.435606	917.029597	1144.382152	1119.474428	1158.205635	1168.874667	1113.77665	1148.805915	1133.372759	1190.579615	971.248433	930.877582	1073.433632	1087.359259	646.918548	658.565321	721.135332	715.88111	497.541222	520.845633	592.971864	614.851064
gene-YAL044W-A	NM_001184453.1	102.938606	107.98454	118.978557	109.978262	139.613417	160.573829	139.766083	143.202062	166.68698	150.296827	179.00395	165.489573	126.305829	144.008435	158.387685	149.003983	129.088169	120.373948	147.758629	150.953564	154.499436	154.265237	166.625054	162.409146	165.093304	174.3038	164.601799	152.522658	175.035088	182.379502	182.629403	192.851866	198.468813	204.902412	200.162889	203.200081	231.093564	244.919455	232.810981	235.073868	257.039543	266.968596	278.983114	234.98073
gene-YAL046C	NM_001178191.1	85.898235	81.429082	85.741103	68.882152	127.427578	123.415684	124.927128	126.853505	145.761915	130.818624	148.376945	143.056052	127.431248	115.554871	129.781565	119.140317	136.205612	115.655152	139.528599	109.164116	125.63372	129.218409	137.953948	127.884271	154.647641	159.775591	132.421843	133.724035	171.124604	149.502331	175.934939	160.14547	153.596137	164.962495	160.070205	177.945981	160.470855	165.498685	165.709666	151.844998	145.706584	135.184877	152.919106	148.318233
gene-YAL047C	NM_001178192.2	11.676899	11.708593	11.899381	11.982727	12.491797	12.939224	10.740593	10.500283	15.529656	15.879801	14.482462	14.694642	13.663733	14.988439	14.508306	13.231544	11.999423	13.840335	10.090503	11.829316	12.646537	15.052925	16.465576	14.605437	14.388876	14.144268	15.471982	12.873568	16.748057	13.864558	15.657885	14.657024	15.180085	15.413055	15.844082	16.208215	18.430666	19.518497	17.57952	15.849609	16.142169	18.174296	20.848602	20.565933
gene-YAL048C	NM_001178193.1	13.55645	15.677082	13.471687	13.326685	17.403181	15.808647	15.494337	14.572175	17.545448	17.908033	16.549393	17.181158	16.505271	14.894938	13.70873	17.868755	12.752181	12.683097	13.393272	12.339521	16.615187	16.05795	18.454765	16.998813	19.795928	18.4393	16.987466	18.317967	23.608428	19.682081	17.135835	19.354499	19.207513	20.193562	19.58945	17.148407	19.85721	18.917995	17.815768	19.789313	20.193782	20.170449	18.152465	17.731963
gene-YAL049C	NM_001178194.1	66.680991	66.59323	66.119322	63.627261	151.10614	141.14449	128.24086	138.288582	131.57683	126.15679	117.012392	113.998754	91.503655	94.338659	101.081927	77.771054	102.11497	98.638014	100.856948	93.549842	150.948305	149.175126	156.611725	145.353262	200.490011	186.364216	181.595728	191.335487	211.844331	195.246143	197.421278	202.661517	218.529477	218.040955	231.558771	217.325092	264.173094	278.338648	258.366712	259.427007	297.873893	314.992154	297.720071	318.673649
gene-YAL051W	NM_001178195.2	13.679988	13.330336	13.94945	13.665422	20.776255	21.29094	20.049876	19.775882	18.092499	18.830742	18.426933	21.959482	17.110425	14.691343	14.473893	15.335285	15.827932	15.288407	13.934742	14.736164	19.319676	19.956078	19.342524	19.667299	21.795407	21.809766	20.328299	22.369843	22.138736	22.974813	22.56659	20.859535	24.487406	23.461869	21.459259	22.49536	28.515321	27.648847	24.743881	26.919429	26.056401	26.040523	25.419919	25.875699
gene-YAL053W	NM_001178196.2	46.213489	49.472453	47.185348	47.100583	61.036443	56.028398	55.681511	52.05082	71.356583	71.667132	75.202523	71.471986	58.323822	55.364811	59.715328	61.365525	56.81915	59.295208	58.43143	58.225107	64.297714	61.664448	72.377125	72.921054	69.941412	73.014639	70.327771	73.574683	76.996963	78.879661	77.943286	80.374403	75.705665	73.473141	79.341288	87.054548	64.645326	62.71749	71.411072	71.443148	69.185917	72.448582	77.241111	78.124555
gene-YAL054C	NM_001178197.1	6.723076	6.4894	5.515874	6.109451	47.873966	49.890439	41.962239	44.836966	10.630091	9.772036	10.483844	10.949757	9.743999	8.914884	8.931007	7.885659	10.101585	11.307221	9.396461	11.056046	16.91062	15.927491	15.245363	14.098992	22.373516	24.144345	21.33608	21.381035	24.417108	26.224418	28.72043	24.50555	28.201037	33.072769	28.676726	26.695389	47.163556	45.027722	43.024557	42.88526	53.639871	51.99988	43.838834	44.932859
gene-YAL055W	NM_001178198.1	40.417884	47.422349	48.798752	44.51687	83.452732	70.950045	81.937605	85.623408	49.425076	63.182962	53.70725	47.163892	53.424162	48.419544	49.679489	50.541485	64.517348	63.444286	66.005022	58.059398	80.508215	91.597151	74.947505	70.505735	95.951136	106.102376	111.766803	109.349767	106.431529	108.17378	120.355726	112.575275	124.984856	124.086038	116.245555	128.869235	159.380656	182.111336	189.173652	168.099901	231.46988	222.639518	173.31605	185.990848
gene-YAL056W	NM_001178199.2	39.510679	38.28306	39.05422	37.374844	40.154048	43.74382	40.46178	42.324269	38.587464	36.705821	35.151004	36.114086	35.83865	35.61482	31.30571	32.712192	36.370997	37.850722	35.632114	34.005565	44.926027	46.247963	44.676469	45.30075	50.440413	50.079886	50.63497	54.012171	59.631681	59.373343	57.15936	57.184391	60.375064	62.529839	58.37494	59.496939	79.128481	74.707794	77.122204	72.695045	79.013967	78.415624	72.775003	75.260401
gene-YAL058W	NM_001178200.1	31.306492	30.844908	30.852012	31.934342	39.141595	36.35493	33.96046	34.141995	49.32055	46.514724	47.619358	49.282921	39.310334	40.232287	42.385702	39.087927	38.991751	38.901278	36.898297	34.788926	40.065212	46.222845	43.395835	40.409334	46.548931	50.375784	47.652834	48.455876	48.984761	49.295731	52.010079	51.526466	51.700192	52.111495	54.241952	50.664061	52.568132	58.048349	54.621051	52.689828	53.937815	54.25208	55.626766	59.697101
gene-YAL059W	NM_001178201.2	78.210203	85.749602	84.924907	80.360499	16.832425	18.127615	17.480121	17.653824	74.337731	73.141606	68.028205	68.578714	79.857343	72.040012	70.633077	66.605981	43.108597	41.479407	40.90254	44.453395	15.466889	20.521979	25.520705	29.566741	12.787675	11.289574	14.165244	12.537943	25.364473	22.35253	19.588069	16.188696	20.002979	23.185559	23.151921	26.489581	48.3644	42.610153	41.257514	43.78868	83.368304	72.822876	78.159771	83.659678
gene-YAL060W	NM_001178202.2	103.895051	96.527311	106.954547	96.412023	477.349323	466.82925	463.041298	445.274068	236.922034	228.812124	247.007578	246.434467	198.584516	200.601554	176.548093	177.436735	320.445521	298.523584	287.551964	285.838934	464.292887	462.066446	383.782665	380.675656	477.525825	470.752835	533.543343	534.220973	392.22497	411.831865	370.926105	370.884698	393.229809	373.0002	361.993251	366.035719	358.679755	365.305235	356.928693	348.257686	271.344621	275.309172	199.091766	197.251918
gene-YAL061W	NM_001178203.1	13.398903	13.379566	16.403931	15.219111	380.389777	369.812791	391.33865	369.162552	84.492832	79.59824	82.398726	86.049479	77.86369	74.044758	65.936732	68.694498	157.060664	162.262713	142.170495	149.019487	347.83977	337.422582	303.179098	290.19325	496.763102	500.175364	509.913933	486.359803	484.057008	483.560558	534.563603	519.429122	572.773041	582.802808	503.451108	508.350831	732.09356	721.551517	666.389743	662.301169	494.224911	493.623949	343.747566	335.860386
gene-YAL062W	NM_001178204.1	9.990208	9.139183	9.78715	9.91146	41.791621	43.14661	39.365476	38.621678	22.156186	20.285095	26.417708	24.917681	15.022255	16.817686	16.331612	20.419208	19.742013	19.010342	20.481243	24.473536	37.751677	37.562993	32.524347	33.26176	48.707599	47.218154	41.936124	47.627288	48.522607	47.469388	48.471923	44.732057	61.812893	60.76163	55.736757	53.49823	94.7161	87.264826	84.626832	86.019126	101.550659	101.753521	98.96453	94.948879
gene-YAL063C	NM_001178205.1	4.195207	5.574467	5.163496	4.566526	5.945685	6.333636	6.718365	6.897681	5.58925	5.886783	6.828243	5.978032	5.998726	6.86492	5.855319	6.621682	5.71891	5.765879	6.860626	6.731923	9.355669	8.677863	8.91342	8.250998	11.453612	11.898571	11.272904	11.251258	12.773418	12.626802	12.699926	13.853313	14.120664	14.091007	15.469959	16.254665	21.100902	18.441174	18.456093	17.535165	21.153335	20.857134	21.37729	20.070161
gene-YAL063C-A	NM_001184642.1	0	0	0.986075	0	0	2.688921	0	0.814088	4.109357	1.65216	0.893286	0.906469	0.840616	0	3.50584	1.763728	2.157104	0.725917	0	0.885253	1.957879	1.983577	0.935296	0	3.6346	0	0	0.991127	0	1.107476	0.894862	0.898392	1.744247	0.87951	1.985543	0	4.785648	3.87136	0.871342	2.640745	4.977376	10.967095	4.020297	2.022565
gene-YAL064C-A	NM_001180041.1	17.116302	22.400412	16.376619	14.825678	25.637353	25.255181	24.227479	39.536633	26.588354	16.317838	23.711025	23.483011	19.195307	25.527532	22.261047	24.504482	25.184298	22.830975	13.58726	23.169125	28.028357	20.706791	30.009266	32.01018	30.230123	38.674236	39.759265	36.614329	29.876041	36.324918	37.46761	37.047282	43.738564	29.932149	20.611015	39.165582	31.648411	36.078872	35.527906	32.128938	34.192059	40.683556	34.472116	41.215688
gene-YAL064W	NM_001178206.2	0	0	0	1.044403	0	0	1.683385	0	0	0	0	0	0.87611	0	1.82669	0	0	0	0	0	0	0	0	0.980599	0	0	0	2.068848	0	0	0.933734	0.937361	0	0	0	1.044523	0.998022	0	0.909016	0.92116	1.733056	0	0	0
gene-YAL064W-B	NM_001180042.1	1.104278	1.680031	4.842375	4.744216	5.875227	3.76141	2.907836	2.440533	1.969488	3.95584	5.388869	4.915049	3.030838	1.021176	1.590075	3.728943	2.561115	2.153865	4.703282	6.318852	2.919619	2.956977	4.06282	6.177403	3.801963	5.501685	8.185731	2.370183	5.195833	3.302256	3.21164	3.221503	7.289761	4.201003	3.546591	5.361244	7.48034	8.146842	8.359633	5.288948	6.939407	6.953582	4.754775	5.375959
gene-YAL065C	NM_001179897.1	0.536815	3.096297	1.13713	3.346472	6.803513	5.345141	1.675099	2.491766	2.032481	3.002551	3.672875	2.990111	1.775116	0	0	1.645452	3.379469	0.480333	2.352548	3.008184	3.947399	1.339475	2.769157	0.685047	7.575547	2.924965	3.748893	3.104606	4.010587	11.295435	6.145782	4.082044	7.039418	4.64376	1.59762	7.117099	7.272114	9.158329	4.080757	5.241701	2.558106	3.630753	3.219309	8.081373
gene-YAL067C	NM_001178208.1	0.917525	1.062748	1.128416	0.642785	1.772851	1.922953	1.109806	0.947781	1.429935	1.747459	1.176028	1.264124	1.855395	1.399002	1.297014	1.372863	1.210713	1.684967	1.520661	1.727858	1.266775	2.49255	1.561648	2.173837	2.238591	2.011081	3.074502	2.483212	2.264163	2.464434	2.138736	3.14477	4.000268	3.536654	2.187254	3.648774	5.894037	5.560927	5.067248	5.787344	8.746831	9.05584	9.031745	8.135873
gene-YAL067W-A	NM_001184582.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.721305	0
gene-YAL068C	NM_001180043.1	0	0	0	0	0.582919	0	0.529048	1.065361	0	1.079688	0	0	0	0	0.57777	0	0	0	0	0	0	0	0.610742	0	0	0	0	0.596854	0	0	0	0	0.568508	0	0	0	0	0	0	0	0	1.630526	0.649995	0
gene-YAR002C-A	NM_001180033.1	294.659406	292.604648	310.760974	298.322576	231.646776	233.758224	230.384035	251.819158	278.152164	299.160691	272.145371	272.650624	339.013726	351.941092	362.533222	346.409261	303.157113	289.976365	308.314945	313.567992	305.958592	301.211288	327.534097	314.132869	306.357147	280.773282	301.278721	297.496547	333.574673	308.585817	319.924051	312.775944	316.487206	324.278253	335.641104	332.689817	291.763098	292.39994	306.710978	285.495598	225.878228	240.789229	308.353668	315.728429
gene-YAR002W	NM_001178209.1	67.196897	60.034347	58.925888	62.856221	58.085926	58.434585	54.211808	53.185729	72.016828	66.847414	73.084739	71.67111	70.712872	61.955609	63.710969	67.204435	57.521335	55.026858	53.356913	57.308439	54.887321	56.651824	57.896534	55.590012	52.959803	48.012991	47.343956	47.984312	49.673873	46.767658	46.716548	49.696131	42.010024	45.903915	44.180673	45.510173	40.802253	36.686734	38.933896	38.243746	37.275477	37.02485	41.35987	43.814045
gene-YAR003W	NM_001178210.1	34.865936	39.910437	42.411182	37.516032	36.125629	34.75713	36.855567	33.621181	40.014911	45.195303	43.803808	37.668551	43.877108	37.787544	38.405755	40.898299	35.800564	37.190743	36.695357	31.344701	34.718005	36.276399	36.498839	38.562355	35.64993	29.213675	32.248088	33.240414	33.955266	36.428003	33.198079	31.230516	31.37901	32.136766	32.744756	30.671394	27.920858	28.039147	33.28273	31.442462	29.017007	31.532053	37.007283	32.181939
gene-YAR007C	NM_001178211.1	56.561013	57.261302	59.135926	58.393779	73.393199	72.115827	69.218633	67.671482	78.982378	83.147886	82.387569	88.579236	67.334261	64.913136	63.926673	65.252859	71.599869	71.892363	68.774912	68.431862	87.876259	88.045806	89.868493	86.924085	85.029264	90.780788	79.612552	83.941081	96.150804	92.773087	89.733553	88.910146	79.536974	76.337941	90.445057	88.864035	47.175345	46.785138	50.438845	52.681109	34.255429	37.910268	51.452268	52.383111
gene-YAR008W	NM_001178212.1	36.820632	30.758111	31.776185	30.383311	10.4423	11.02921	10.457966	11.621782	34.947811	36.011183	36.237377	38.668466	34.886902	44.602424	39.425713	33.295226	29.025609	31.656582	35.991835	35.676122	27.499972	25.309188	23.531394	28.274881	20.892501	25.098129	22.965112	20.222235	34.284461	33.077496	27.265357	26.165285	29.178148	24.985528	27.401966	30.795071	14.651568	15.036412	15.608541	21.656159	12.531668	13.230417	27.465922	23.940758
gene-YAR009C	NM_001178213.1	95.406649	98.364752	88.138046	83.792595	122.43678	136.509001	113.996505	96.5051	191.879365	193.304692	159.79518	136.866683	134.745006	137.963629	152.058124	150.282371	123.133198	116.705998	136.251142	125.389019	120.538164	119.601719	129.299293	132.18494	176.695778	174.909801	166.448234	172.654007	196.530484	195.864505	181.538023	173.844955	220.693286	224.036602	262.397802	278.650723	238.070258	245.296665	253.573467	276.154413	197.351929	195.615575	237.719179	254.76589
gene-YAR010C	NM_001178214.1	0	0.190378	0	0	0	0	0.375501	0.160504	0	0.146704	0	0.180005	0	0.157771	0.15885	0	0	0.360318	0	0.165443	0.57599	0.549104	0	0	0	0.203435	0.224602	0	0.225843	0	0	0	0.481397	0.193682	0.18229	0.438704	0.232129	0.223101	0.478366	0.189473	0.401798	0	0	0.193834
gene-YAR014C	NM_001178215.2	54.280942	55.558128	58.218933	53.511871	67.773792	71.048653	59.50518	63.472551	82.24813	85.974294	82.304093	82.08804	75.055617	72.533758	75.82655	69.105934	65.243548	63.037492	63.32649	62.864906	57.969128	57.961535	62.534724	61.818833	59.690862	59.966173	54.903401	58.204299	55.728315	59.681527	56.416834	58.447854	54.565397	52.369136	56.495948	56.772372	48.492034	46.476425	53.285872	50.671819	50.910296	48.324863	55.84811	52.699104
gene-YAR015W	NM_001178216.1	131.339917	134.272963	132.697065	122.953534	152.858214	154.135091	211.397011	218.498256	249.704962	261.662309	255.775451	255.968142	160.060298	153.006644	163.431469	158.57681	140.598122	141.453087	144.614403	144.695117	176.152305	169.625271	204.93156	189.705475	206.554513	197.3041	195.121614	191.83992	214.969239	232.724145	229.099187	216.444939	197.35314	190.455219	220.814371	226.236774	131.046619	136.531832	164.838548	164.593965	129.198732	129.651571	141.425894	149.23188
